date,funding_rate
2024-07-25 16:00:00+00:00,0.0001
2024-07-26 00:00:00+00:00,-2.4e-05
2024-07-26 08:00:00+00:00,1.4e-05
2024-07-26 16:00:00+00:00,9e-06
2024-07-27 00:00:00+00:00,5.1e-05
2024-07-27 08:00:00+00:00,-9e-06
2024-07-27 16:00:00+00:00,3e-05
2024-07-28 00:00:00+00:00,0.0001
2024-07-28 08:00:00+00:00,8.9e-05
2024-07-28 16:00:00+00:00,0.0001
2024-07-29 00:00:00+00:00,0.0001
2024-07-29 08:00:00+00:00,2.9e-05
2024-07-29 16:00:00+00:00,7.7e-05
2024-07-30 00:00:00+00:00,0.0001
2024-07-30 08:00:00+00:00,0.0001
2024-07-30 16:00:00+00:00,0.0001
2024-07-31 00:00:00+00:00,0.0001
2024-07-31 08:00:00+00:00,9.2e-05
2024-07-31 16:00:00+00:00,0.0001
2024-08-01 00:00:00+00:00,0.0001
2024-08-01 08:00:00+00:00,0.0001
2024-08-01 16:00:00+00:00,7.2e-05
2024-08-02 00:00:00+00:00,0.0001
2024-08-02 08:00:00+00:00,0.0001
2024-08-02 16:00:00+00:00,7.2e-05
2024-08-03 00:00:00+00:00,0.0001
2024-08-03 08:00:00+00:00,7.2e-05
2024-08-03 16:00:00+00:00,2.5e-05
2024-08-04 00:00:00+00:00,0.0001
2024-08-04 08:00:00+00:00,7.7e-05
2024-08-04 16:00:00+00:00,5.4e-05
2024-08-05 00:00:00+00:00,3.7e-05
2024-08-05 08:00:00+00:00,6.9e-05
2024-08-05 16:00:00+00:00,5.1e-05
2024-08-06 00:00:00+00:00,4.9e-05
2024-08-06 08:00:00+00:00,1.1e-05
2024-08-06 16:00:00+00:00,2.2e-05
2024-08-07 00:00:00+00:00,-1.9e-05
2024-08-07 08:00:00+00:00,1.4e-05
2024-08-07 16:00:00+00:00,8e-06
2024-08-08 00:00:00+00:00,0.0001
2024-08-08 08:00:00+00:00,5.2e-05
2024-08-08 16:00:00+00:00,-3.3e-05
2024-08-09 00:00:00+00:00,-1.2e-05
2024-08-09 08:00:00+00:00,7.7e-05
2024-08-09 16:00:00+00:00,1.9e-05
2024-08-10 00:00:00+00:00,3.7e-05
2024-08-10 08:00:00+00:00,7.5e-05
2024-08-10 16:00:00+00:00,2.1e-05
2024-08-11 00:00:00+00:00,-1.1e-05
2024-08-11 08:00:00+00:00,-6e-05
2024-08-11 16:00:00+00:00,5.6e-05
2024-08-12 00:00:00+00:00,0.0001
2024-08-12 08:00:00+00:00,0.0001
2024-08-12 16:00:00+00:00,5e-06
2024-08-13 00:00:00+00:00,6.3e-05
2024-08-13 08:00:00+00:00,6.9e-05
2024-08-13 16:00:00+00:00,2.1e-05
2024-08-14 00:00:00+00:00,-3.7e-05
2024-08-14 08:00:00+00:00,-7e-06
2024-08-14 16:00:00+00:00,2.1e-05
2024-08-15 00:00:00+00:00,6e-05
2024-08-15 08:00:00+00:00,7.5e-05
2024-08-15 16:00:00+00:00,-7.7e-05
2024-08-16 00:00:00+00:00,5.4e-05
2024-08-16 08:00:00+00:00,-3.1e-05
2024-08-16 16:00:00+00:00,-3.4e-05
2024-08-17 00:00:00+00:00,-9.3e-05
2024-08-17 08:00:00+00:00,1.9e-05
2024-08-17 16:00:00+00:00,3.3e-05
2024-08-18 00:00:00+00:00,-3.7e-05
2024-08-18 08:00:00+00:00,-1e-06
2024-08-18 16:00:00+00:00,-7.3e-05
2024-08-19 00:00:00+00:00,1e-05
2024-08-19 08:00:00+00:00,6.3e-05
2024-08-19 16:00:00+00:00,4.6e-05
2024-08-20 00:00:00+00:00,-6.9e-05
2024-08-20 08:00:00+00:00,-0.000106
2024-08-20 16:00:00+00:00,6.6e-05
2024-08-21 00:00:00+00:00,6.7e-05
2024-08-21 08:00:00+00:00,-1.5e-05
2024-08-21 16:00:00+00:00,4.3e-05
2024-08-22 00:00:00+00:00,-0.000112
2024-08-22 08:00:00+00:00,-2.5e-05
2024-08-22 16:00:00+00:00,1.4e-05
2024-08-23 00:00:00+00:00,0.0001
2024-08-23 08:00:00+00:00,3.8e-05
2024-08-23 16:00:00+00:00,1e-06
2024-08-24 00:00:00+00:00,-0.000173
2024-08-24 08:00:00+00:00,-9.4e-05
2024-08-24 16:00:00+00:00,2.2e-05
2024-08-25 00:00:00+00:00,6.6e-05
2024-08-25 08:00:00+00:00,4.8e-05
2024-08-25 16:00:00+00:00,7.2e-05
2024-08-26 00:00:00+00:00,2e-05
2024-08-26 08:00:00+00:00,7.9e-05
2024-08-26 16:00:00+00:00,8.5e-05
2024-08-27 00:00:00+00:00,7.8e-05
2024-08-27 08:00:00+00:00,9.8e-05
2024-08-27 16:00:00+00:00,7.5e-05
2024-08-28 00:00:00+00:00,-2.3e-05
2024-08-28 08:00:00+00:00,5e-06
2024-08-28 16:00:00+00:00,-4.8e-05
2024-08-29 00:00:00+00:00,2.3e-05
2024-08-29 08:00:00+00:00,-2e-05
2024-08-29 16:00:00+00:00,-0.000114
2024-08-30 00:00:00+00:00,2.7e-05
2024-08-30 08:00:00+00:00,8.5e-05
2024-08-30 16:00:00+00:00,5e-06
2024-08-31 00:00:00+00:00,4.5e-05
2024-08-31 08:00:00+00:00,-4.8e-05
2024-08-31 16:00:00+00:00,3e-06
2024-09-01 00:00:00+00:00,8.3e-05
2024-09-01 08:00:00+00:00,8.9e-05
2024-09-01 16:00:00+00:00,7.5e-05
2024-09-02 00:00:00+00:00,1.6e-05
2024-09-02 08:00:00+00:00,0.0
2024-09-02 16:00:00+00:00,-3e-06
2024-09-03 00:00:00+00:00,2.6e-05
2024-09-03 08:00:00+00:00,3.9e-05
2024-09-03 16:00:00+00:00,0.0001
2024-09-04 00:00:00+00:00,1.8e-05
2024-09-04 08:00:00+00:00,2.5e-05
2024-09-04 16:00:00+00:00,4e-06
2024-09-05 00:00:00+00:00,-0.000127
2024-09-05 08:00:00+00:00,0.0001
2024-09-05 16:00:00+00:00,0.0001
2024-09-06 00:00:00+00:00,5.3e-05
2024-09-06 08:00:00+00:00,-1.7e-05
2024-09-06 16:00:00+00:00,-2.5e-05
2024-09-07 00:00:00+00:00,-1.5e-05
2024-09-07 08:00:00+00:00,-5.5e-05
2024-09-07 16:00:00+00:00,-0.000131
2024-09-08 00:00:00+00:00,-4.1e-05
2024-09-08 08:00:00+00:00,4e-06
2024-09-08 16:00:00+00:00,-7.5e-05
2024-09-09 00:00:00+00:00,-7.1e-05
2024-09-09 08:00:00+00:00,-0.000125
2024-09-09 16:00:00+00:00,-0.000185
2024-09-10 00:00:00+00:00,-0.000214
2024-09-10 08:00:00+00:00,-2.8e-05
2024-09-10 16:00:00+00:00,-3.8e-05
2024-09-11 00:00:00+00:00,-8.1e-05
2024-09-11 08:00:00+00:00,5.3e-05
2024-09-11 16:00:00+00:00,2.6e-05
2024-09-12 00:00:00+00:00,-0.000176
2024-09-12 08:00:00+00:00,-0.000106
2024-09-12 16:00:00+00:00,3.3e-05
2024-09-13 00:00:00+00:00,-8.7e-05
2024-09-13 08:00:00+00:00,-1.4e-05
2024-09-13 16:00:00+00:00,-4.7e-05
2024-09-14 00:00:00+00:00,-0.000251
2024-09-14 08:00:00+00:00,-6.9e-05
2024-09-14 16:00:00+00:00,8.6e-05
2024-09-15 00:00:00+00:00,2e-05
2024-09-15 08:00:00+00:00,-7.6e-05
2024-09-15 16:00:00+00:00,-2e-05
2024-09-16 00:00:00+00:00,0.0001
2024-09-16 08:00:00+00:00,7.7e-05
2024-09-16 16:00:00+00:00,4.1e-05
2024-09-17 00:00:00+00:00,1.1e-05
2024-09-17 08:00:00+00:00,-5.1e-05
2024-09-17 16:00:00+00:00,-0.000146
2024-09-18 00:00:00+00:00,-3.7e-05
2024-09-18 08:00:00+00:00,7.2e-05
2024-09-18 16:00:00+00:00,7.9e-05
2024-09-19 00:00:00+00:00,1.3e-05
2024-09-19 08:00:00+00:00,-0.000127
2024-09-19 16:00:00+00:00,-0.000108
2024-09-20 00:00:00+00:00,-2.2e-05
2024-09-20 08:00:00+00:00,0.0001
2024-09-20 16:00:00+00:00,0.0001
2024-09-21 00:00:00+00:00,5.9e-05
2024-09-21 08:00:00+00:00,7e-05
2024-09-21 16:00:00+00:00,1.6e-05
2024-09-22 00:00:00+00:00,3.7e-05
2024-09-22 08:00:00+00:00,0.0001
2024-09-22 16:00:00+00:00,0.0001
2024-09-23 00:00:00+00:00,9e-06
2024-09-23 08:00:00+00:00,2.3e-05
2024-09-23 16:00:00+00:00,8.9e-05
2024-09-24 00:00:00+00:00,8.4e-05
2024-09-24 08:00:00+00:00,1.4e-05
2024-09-24 16:00:00+00:00,3.4e-05
2024-09-25 00:00:00+00:00,-7e-06
2024-09-25 08:00:00+00:00,6.8e-05
2024-09-25 16:00:00+00:00,8.2e-05
2024-09-26 00:00:00+00:00,0.0001
2024-09-26 08:00:00+00:00,-4.9e-05
2024-09-26 16:00:00+00:00,-0.0001
2024-09-27 00:00:00+00:00,7.7e-05
2024-09-27 08:00:00+00:00,7.2e-05
2024-09-27 16:00:00+00:00,-3e-06
2024-09-28 00:00:00+00:00,9.4e-05
2024-09-28 08:00:00+00:00,8.5e-05
2024-09-28 16:00:00+00:00,0.0001
2024-09-29 00:00:00+00:00,4.4e-05
2024-09-29 08:00:00+00:00,4.9e-05
2024-09-29 16:00:00+00:00,0.0001
2024-09-30 00:00:00+00:00,6.8e-05
2024-09-30 08:00:00+00:00,0.0001
2024-09-30 16:00:00+00:00,0.0001
2024-10-01 00:00:00+00:00,0.0001
2024-10-01 08:00:00+00:00,4e-05
2024-10-01 16:00:00+00:00,8e-05
2024-10-02 00:00:00+00:00,9.9e-05
2024-10-02 08:00:00+00:00,1.1e-05
2024-10-02 16:00:00+00:00,3.1e-05
2024-10-03 00:00:00+00:00,8.1e-05
2024-10-03 08:00:00+00:00,0.0001
2024-10-03 16:00:00+00:00,6.7e-05
2024-10-04 00:00:00+00:00,1.5e-05
2024-10-04 08:00:00+00:00,-2.2e-05
2024-10-04 16:00:00+00:00,5e-06
2024-10-05 00:00:00+00:00,-0.000115
2024-10-05 08:00:00+00:00,1.1e-05
2024-10-05 16:00:00+00:00,6e-06
2024-10-06 00:00:00+00:00,8.2e-05
2024-10-06 08:00:00+00:00,7.6e-05
2024-10-06 16:00:00+00:00,1.1e-05
2024-10-07 00:00:00+00:00,-1.1e-05
2024-10-07 08:00:00+00:00,4.7e-05
2024-10-07 16:00:00+00:00,0.0001
2024-10-08 00:00:00+00:00,0.0001
2024-10-08 08:00:00+00:00,9.8e-05
2024-10-08 16:00:00+00:00,5.9e-05
2024-10-09 00:00:00+00:00,8.7e-05
2024-10-09 08:00:00+00:00,6.3e-05
2024-10-09 16:00:00+00:00,0.0001
2024-10-10 00:00:00+00:00,0.0001
2024-10-10 08:00:00+00:00,0.0001
2024-10-10 16:00:00+00:00,5e-05
2024-10-11 00:00:00+00:00,-4.3e-05
2024-10-11 08:00:00+00:00,-0.000168
2024-10-11 16:00:00+00:00,-0.000215
2024-10-12 00:00:00+00:00,-6.7e-05
2024-10-12 08:00:00+00:00,5.7e-05
2024-10-12 16:00:00+00:00,-4.4e-05
2024-10-13 00:00:00+00:00,-0.00011
2024-10-13 08:00:00+00:00,1.1e-05
2024-10-13 16:00:00+00:00,9.9e-05
2024-10-14 00:00:00+00:00,2.6e-05
2024-10-14 08:00:00+00:00,0.0001
2024-10-14 16:00:00+00:00,7e-06
2024-10-15 00:00:00+00:00,9e-06
2024-10-15 08:00:00+00:00,0.0001
2024-10-15 16:00:00+00:00,0.0001
2024-10-16 00:00:00+00:00,3.2e-05
2024-10-16 08:00:00+00:00,-1.6e-05
2024-10-16 16:00:00+00:00,-2.2e-05
2024-10-17 00:00:00+00:00,-6.2e-05
2024-10-17 08:00:00+00:00,9.4e-05
2024-10-17 16:00:00+00:00,0.0001
2024-10-18 00:00:00+00:00,3.7e-05
2024-10-18 08:00:00+00:00,2.3e-05
2024-10-18 16:00:00+00:00,5.1e-05
2024-10-19 00:00:00+00:00,-8.2e-05
2024-10-19 08:00:00+00:00,0.0001
2024-10-19 16:00:00+00:00,0.0001
2024-10-20 00:00:00+00:00,0.0001
2024-10-20 08:00:00+00:00,0.0001
2024-10-20 16:00:00+00:00,5.1e-05
2024-10-21 00:00:00+00:00,0.0001
2024-10-21 08:00:00+00:00,0.0001
2024-10-21 16:00:00+00:00,0.0001
2024-10-22 00:00:00+00:00,0.0001
2024-10-22 08:00:00+00:00,0.0001
2024-10-22 16:00:00+00:00,0.0001
2024-10-23 00:00:00+00:00,0.0001
2024-10-23 08:00:00+00:00,0.0001
2024-10-23 16:00:00+00:00,0.0001
2024-10-24 00:00:00+00:00,0.0001
2024-10-24 08:00:00+00:00,0.0001
2024-10-24 16:00:00+00:00,0.0001
2024-10-25 00:00:00+00:00,2.7e-05
2024-10-25 08:00:00+00:00,9.4e-05
2024-10-25 16:00:00+00:00,5.4e-05
2024-10-26 00:00:00+00:00,8.9e-05
2024-10-26 08:00:00+00:00,-2.1e-05
2024-10-26 16:00:00+00:00,-5e-06
2024-10-27 00:00:00+00:00,-6.3e-05
2024-10-27 08:00:00+00:00,-5.4e-05
2024-10-27 16:00:00+00:00,-3.8e-05
2024-10-28 00:00:00+00:00,-4.5e-05
2024-10-28 08:00:00+00:00,3.7e-05
2024-10-28 16:00:00+00:00,-4.6e-05
2024-10-29 00:00:00+00:00,-0.000121
2024-10-29 08:00:00+00:00,1.1e-05
2024-10-29 16:00:00+00:00,1e-06
2024-10-30 00:00:00+00:00,0.0001
2024-10-30 08:00:00+00:00,0.0001
2024-10-30 16:00:00+00:00,0.0001
2024-10-31 00:00:00+00:00,0.0001
2024-10-31 08:00:00+00:00,0.0001
2024-10-31 16:00:00+00:00,0.0001
2024-11-01 00:00:00+00:00,0.0001
2024-11-01 08:00:00+00:00,0.0001
2024-11-01 16:00:00+00:00,0.0001
2024-11-02 00:00:00+00:00,0.0001
2024-11-02 08:00:00+00:00,0.0001
2024-11-02 16:00:00+00:00,9e-05
2024-11-03 00:00:00+00:00,3.2e-05
2024-11-03 08:00:00+00:00,6.5e-05
2024-11-03 16:00:00+00:00,5.8e-05
2024-11-04 00:00:00+00:00,0.0
2024-11-04 08:00:00+00:00,5.6e-05
2024-11-04 16:00:00+00:00,0.0001
2024-11-05 00:00:00+00:00,0.0001
2024-11-05 08:00:00+00:00,5.9e-05
2024-11-05 16:00:00+00:00,3.5e-05
2024-11-06 00:00:00+00:00,-7e-06
2024-11-06 08:00:00+00:00,0.0001
2024-11-06 16:00:00+00:00,0.0001
2024-11-07 00:00:00+00:00,-0.00016
2024-11-07 08:00:00+00:00,0.0001
2024-11-07 16:00:00+00:00,0.0001
2024-11-08 00:00:00+00:00,-7.5e-05
2024-11-08 08:00:00+00:00,-1.2e-05
2024-11-08 16:00:00+00:00,8.3e-05
2024-11-09 00:00:00+00:00,-0.000144
2024-11-09 08:00:00+00:00,1.8e-05
2024-11-09 16:00:00+00:00,0.0001
2024-11-10 00:00:00+00:00,0.0001
2024-11-10 08:00:00+00:00,0.0001
2024-11-10 16:00:00+00:00,0.0001
2024-11-11 00:00:00+00:00,0.0001
2024-11-11 08:00:00+00:00,0.0001
2024-11-11 16:00:00+00:00,8.7e-05
2024-11-12 00:00:00+00:00,0.0001
2024-11-12 08:00:00+00:00,0.0001
2024-11-12 16:00:00+00:00,0.000342
2024-11-13 00:00:00+00:00,0.0001
2024-11-13 08:00:00+00:00,0.0001
2024-11-13 16:00:00+00:00,0.0001
2024-11-14 00:00:00+00:00,0.0001
2024-11-14 08:00:00+00:00,0.0001
2024-11-14 16:00:00+00:00,0.0001
2024-11-15 00:00:00+00:00,0.0001
2024-11-15 08:00:00+00:00,-2.6e-05
2024-11-15 16:00:00+00:00,-0.000104
2024-11-16 00:00:00+00:00,-0.000134
2024-11-16 08:00:00+00:00,1.9e-05
2024-11-16 16:00:00+00:00,0.0001
2024-11-17 00:00:00+00:00,0.0001
2024-11-17 08:00:00+00:00,0.0001
2024-11-17 16:00:00+00:00,0.0001
2024-11-18 00:00:00+00:00,0.0001
2024-11-18 08:00:00+00:00,0.0001
2024-11-18 16:00:00+00:00,0.0001
2024-11-19 00:00:00+00:00,0.0001
2024-11-19 08:00:00+00:00,0.0001
2024-11-19 16:00:00+00:00,0.0001
2024-11-20 00:00:00+00:00,6e-05
2024-11-20 08:00:00+00:00,0.0001
2024-11-20 16:00:00+00:00,-0.000224
2024-11-21 00:00:00+00:00,-1.2e-05
2024-11-21 08:00:00+00:00,9.4e-05
2024-11-21 16:00:00+00:00,0.0001
2024-11-22 00:00:00+00:00,0.0001
2024-11-22 08:00:00+00:00,0.0001
2024-11-22 16:00:00+00:00,0.0001
2024-11-23 00:00:00+00:00,0.0001
2024-11-23 08:00:00+00:00,0.0001
2024-11-23 16:00:00+00:00,0.0001
2024-11-24 00:00:00+00:00,0.0001
2024-11-24 08:00:00+00:00,0.0001
2024-11-24 16:00:00+00:00,0.000235
2024-11-25 00:00:00+00:00,0.000239
2024-11-25 08:00:00+00:00,0.0001
2024-11-25 16:00:00+00:00,0.000154
2024-11-26 00:00:00+00:00,0.000196
2024-11-26 08:00:00+00:00,0.000146
2024-11-26 16:00:00+00:00,0.0001
2024-11-27 00:00:00+00:00,0.000118
2024-11-27 08:00:00+00:00,0.0001
2024-11-27 16:00:00+00:00,0.0001
2024-11-28 00:00:00+00:00,9.7e-05
2024-11-28 08:00:00+00:00,0.0001
2024-11-28 16:00:00+00:00,0.0001
2024-11-29 00:00:00+00:00,0.0001
2024-11-29 08:00:00+00:00,0.0001
2024-11-29 16:00:00+00:00,0.0001
2024-11-30 00:00:00+00:00,0.0001
2024-11-30 08:00:00+00:00,0.0001
2024-11-30 16:00:00+00:00,0.0001
2024-12-01 00:00:00+00:00,0.0001
2024-12-01 08:00:00+00:00,0.0001
2024-12-01 16:00:00+00:00,0.0001
2024-12-02 00:00:00+00:00,0.0001
2024-12-02 08:00:00+00:00,0.0001
2024-12-02 16:00:00+00:00,0.000104
2024-12-03 00:00:00+00:00,0.0001
2024-12-03 08:00:00+00:00,0.000117
2024-12-03 16:00:00+00:00,0.000142
2024-12-04 00:00:00+00:00,0.000119
2024-12-04 08:00:00+00:00,0.0001
2024-12-04 16:00:00+00:00,0.0001
2024-12-05 00:00:00+00:00,0.0001
2024-12-05 08:00:00+00:00,0.000391
2024-12-05 16:00:00+00:00,0.000391
2024-12-06 00:00:00+00:00,0.000304
2024-12-06 08:00:00+00:00,0.000105
2024-12-06 16:00:00+00:00,0.0001
2024-12-07 00:00:00+00:00,0.0001
2024-12-07 08:00:00+00:00,0.0001
2024-12-07 16:00:00+00:00,0.0001
2024-12-08 00:00:00+00:00,0.000109
2024-12-08 08:00:00+00:00,0.000154
2024-12-08 16:00:00+00:00,0.0001
2024-12-09 00:00:00+00:00,0.000141
2024-12-09 08:00:00+00:00,0.000213
2024-12-09 16:00:00+00:00,0.000195
2024-12-10 00:00:00+00:00,0.000157
2024-12-10 08:00:00+00:00,0.0001
2024-12-10 16:00:00+00:00,0.0001
2024-12-11 00:00:00+00:00,0.0001
2024-12-11 08:00:00+00:00,0.0001
2024-12-11 16:00:00+00:00,-1.3e-05
2024-12-12 00:00:00+00:00,-0.000154
2024-12-12 08:00:00+00:00,4e-05
2024-12-12 16:00:00+00:00,0.0001
2024-12-13 00:00:00+00:00,0.0001
2024-12-13 08:00:00+00:00,0.0001
2024-12-13 16:00:00+00:00,7e-05
2024-12-14 00:00:00+00:00,-0.000227
2024-12-14 08:00:00+00:00,-0.000111
2024-12-14 16:00:00+00:00,6.9e-05
2024-12-15 00:00:00+00:00,5.6e-05
2024-12-15 08:00:00+00:00,-0.000121
2024-12-15 16:00:00+00:00,-0.000178
2024-12-16 00:00:00+00:00,-0.000121
2024-12-16 08:00:00+00:00,0.0001
2024-12-16 16:00:00+00:00,9.5e-05
2024-12-17 00:00:00+00:00,7e-06
2024-12-17 08:00:00+00:00,3.5e-05
2024-12-17 16:00:00+00:00,7.2e-05
2024-12-18 00:00:00+00:00,0.0001
2024-12-18 08:00:00+00:00,0.0001
2024-12-18 16:00:00+00:00,0.0001
2024-12-19 00:00:00+00:00,0.0001
2024-12-19 08:00:00+00:00,0.0001
2024-12-19 16:00:00+00:00,0.0001
2024-12-20 00:00:00+00:00,0.0001
2024-12-20 08:00:00+00:00,0.0001
2024-12-20 16:00:00+00:00,0.0001
2024-12-21 00:00:00+00:00,-2.1e-05
2024-12-21 08:00:00+00:00,-5.4e-05
2024-12-21 16:00:00+00:00,5.9e-05
2024-12-22 00:00:00+00:00,0.0001
2024-12-22 08:00:00+00:00,0.0001
2024-12-22 16:00:00+00:00,6.6e-05
2024-12-23 00:00:00+00:00,8.9e-05
2024-12-23 08:00:00+00:00,5.1e-05
2024-12-23 16:00:00+00:00,8.8e-05
2024-12-24 00:00:00+00:00,0.0001
2024-12-24 08:00:00+00:00,8.4e-05
2024-12-24 16:00:00+00:00,-1.6e-05
2024-12-25 00:00:00+00:00,-0.000186
2024-12-25 08:00:00+00:00,3.4e-05
2024-12-25 16:00:00+00:00,4.8e-05
2024-12-26 00:00:00+00:00,-3e-06
2024-12-26 08:00:00+00:00,0.0001
2024-12-26 16:00:00+00:00,0.0001
2024-12-27 00:00:00+00:00,0.0001
2024-12-27 08:00:00+00:00,0.0001
2024-12-27 16:00:00+00:00,0.0001
2024-12-28 00:00:00+00:00,0.0001
2024-12-28 08:00:00+00:00,3.5e-05
2024-12-28 16:00:00+00:00,2e-06
2024-12-29 00:00:00+00:00,8.5e-05
2024-12-29 08:00:00+00:00,8.3e-05
2024-12-29 16:00:00+00:00,6.4e-05
2024-12-30 00:00:00+00:00,4.5e-05
2024-12-30 08:00:00+00:00,0.0001
2024-12-30 16:00:00+00:00,0.0001
2024-12-31 00:00:00+00:00,7.8e-05
2024-12-31 08:00:00+00:00,6.4e-05
2024-12-31 16:00:00+00:00,1.1e-05
2025-01-01 00:00:00+00:00,0.0001
2025-01-01 08:00:00+00:00,0.0001
2025-01-01 16:00:00+00:00,0.0001
2025-01-02 00:00:00+00:00,0.0001
2025-01-02 08:00:00+00:00,0.0001
2025-01-02 16:00:00+00:00,-3.6e-05
2025-01-03 00:00:00+00:00,2.4e-05
2025-01-03 08:00:00+00:00,0.0001
2025-01-03 16:00:00+00:00,0.0001
2025-01-04 00:00:00+00:00,-8.8e-05
2025-01-04 08:00:00+00:00,0.0001
2025-01-04 16:00:00+00:00,0.0001
2025-01-05 00:00:00+00:00,4.3e-05
2025-01-05 08:00:00+00:00,7e-05
2025-01-05 16:00:00+00:00,0.0001
2025-01-06 00:00:00+00:00,8.3e-05
2025-01-06 08:00:00+00:00,-7e-05
2025-01-06 16:00:00+00:00,2.6e-05
2025-01-07 00:00:00+00:00,-5.1e-05
2025-01-07 08:00:00+00:00,4.6e-05
2025-01-07 16:00:00+00:00,0.0001
2025-01-08 00:00:00+00:00,0.0001
2025-01-08 08:00:00+00:00,0.0001
2025-01-08 16:00:00+00:00,7.6e-05
2025-01-09 00:00:00+00:00,3.7e-05
2025-01-09 08:00:00+00:00,0.0001
2025-01-09 16:00:00+00:00,2.4e-05
2025-01-10 00:00:00+00:00,0.0001
2025-01-10 08:00:00+00:00,-3.4e-05
2025-01-10 16:00:00+00:00,4.3e-05
2025-01-11 00:00:00+00:00,0.0001
2025-01-11 08:00:00+00:00,5.1e-05
2025-01-11 16:00:00+00:00,5.8e-05
2025-01-12 00:00:00+00:00,8.5e-05
2025-01-12 08:00:00+00:00,7.4e-05
2025-01-12 16:00:00+00:00,0.0001
2025-01-13 00:00:00+00:00,9.6e-05
2025-01-13 08:00:00+00:00,0.0001
2025-01-13 16:00:00+00:00,0.0001
2025-01-14 00:00:00+00:00,4.8e-05
2025-01-14 08:00:00+00:00,-1.5e-05
2025-01-14 16:00:00+00:00,-1.6e-05
2025-01-15 00:00:00+00:00,-2.2e-05
2025-01-15 08:00:00+00:00,3e-06
2025-01-15 16:00:00+00:00,1.8e-05
2025-01-16 00:00:00+00:00,1.5e-05
2025-01-16 08:00:00+00:00,7.1e-05
2025-01-16 16:00:00+00:00,0.0001
2025-01-17 00:00:00+00:00,6.6e-05
2025-01-17 08:00:00+00:00,6.2e-05
2025-01-17 16:00:00+00:00,4.7e-05
2025-01-18 00:00:00+00:00,-5.3e-05
2025-01-18 08:00:00+00:00,0.0001
2025-01-18 16:00:00+00:00,0.0001
2025-01-19 00:00:00+00:00,0.0001
2025-01-19 08:00:00+00:00,0.0001
2025-01-19 16:00:00+00:00,0.0001
2025-01-20 00:00:00+00:00,0.0001
2025-01-20 08:00:00+00:00,0.0001
2025-01-20 16:00:00+00:00,0.0001
2025-01-21 00:00:00+00:00,0.0001
2025-01-21 08:00:00+00:00,0.0001
2025-01-21 16:00:00+00:00,0.0001
2025-01-22 00:00:00+00:00,2.7e-05
2025-01-22 08:00:00+00:00,8.3e-05
2025-01-22 16:00:00+00:00,0.0001
2025-01-23 00:00:00+00:00,9.3e-05
2025-01-23 08:00:00+00:00,0.0001
2025-01-23 16:00:00+00:00,0.0001
2025-01-24 00:00:00+00:00,7.2e-05
2025-01-24 08:00:00+00:00,0.0001
2025-01-24 16:00:00+00:00,7.1e-05
2025-01-25 00:00:00+00:00,2.7e-05
2025-01-25 08:00:00+00:00,0.0001
2025-01-25 16:00:00+00:00,0.0001
2025-01-26 00:00:00+00:00,0.0001
2025-01-26 08:00:00+00:00,0.0001
2025-01-26 16:00:00+00:00,0.0001
2025-01-27 00:00:00+00:00,0.0001
2025-01-27 08:00:00+00:00,0.0001
2025-01-27 16:00:00+00:00,0.0001
2025-01-28 00:00:00+00:00,0.0001
2025-01-28 08:00:00+00:00,2e-05
2025-01-28 16:00:00+00:00,0.0001
2025-01-29 00:00:00+00:00,0.0001
2025-01-29 08:00:00+00:00,3.6e-05
2025-01-29 16:00:00+00:00,7.2e-05
2025-01-30 00:00:00+00:00,2.1e-05
2025-01-30 08:00:00+00:00,2.5e-05
2025-01-30 16:00:00+00:00,8.5e-05
2025-01-31 00:00:00+00:00,4.7e-05
2025-01-31 08:00:00+00:00,0.0001
2025-01-31 16:00:00+00:00,0.0001
2025-02-01 00:00:00+00:00,0.0001
2025-02-01 08:00:00+00:00,0.0001
2025-02-01 16:00:00+00:00,0.0001
2025-02-02 00:00:00+00:00,0.0001
2025-02-02 08:00:00+00:00,0.0001
2025-02-02 16:00:00+00:00,0.0001
2025-02-03 00:00:00+00:00,0.0001
2025-02-03 08:00:00+00:00,0.0001
2025-02-03 16:00:00+00:00,-1.3e-05
2025-02-04 00:00:00+00:00,-6.1e-05
2025-02-04 08:00:00+00:00,1.5e-05
2025-02-04 16:00:00+00:00,7.7e-05
2025-02-05 00:00:00+00:00,1.5e-05
2025-02-05 08:00:00+00:00,2.1e-05
2025-02-05 16:00:00+00:00,3.4e-05
2025-02-06 00:00:00+00:00,7.4e-05
2025-02-06 08:00:00+00:00,-7.1e-05
2025-02-06 16:00:00+00:00,-3.5e-05
2025-02-07 00:00:00+00:00,0.0001
2025-02-07 08:00:00+00:00,2.9e-05
2025-02-07 16:00:00+00:00,-8.9e-05
2025-02-08 00:00:00+00:00,8.3e-05
2025-02-08 08:00:00+00:00,8.7e-05
2025-02-08 16:00:00+00:00,7.2e-05
2025-02-09 00:00:00+00:00,-7.4e-05
2025-02-09 08:00:00+00:00,-1.1e-05
2025-02-09 16:00:00+00:00,6.9e-05
2025-02-10 00:00:00+00:00,0.0
2025-02-10 08:00:00+00:00,-1.8e-05
2025-02-10 16:00:00+00:00,7.1e-05
2025-02-11 00:00:00+00:00,1.2e-05
2025-02-11 08:00:00+00:00,-3.3e-05
2025-02-11 16:00:00+00:00,8.5e-05
2025-02-12 00:00:00+00:00,0.0001
